Name=SiO2Carl_Flake 7
X=Raman shift, 1/cm
Y=Intensity, Counts
478.7879; 1244
479.28558; 1177
479.78119; 1323
480.27878; 1271
480.77637; 1364
481.27396; 1355
481.76944; 1275
482.26694; 1203
482.76236; 1299
483.25983; 1237
483.75519; 1425
484.25259; 1389
484.74792; 1216
485.24527; 1253
485.74258; 1325
486.23782; 1361
486.73511; 1252
487.23029; 1360
487.72751; 1439
488.22263; 1280
488.71979; 1315
489.21487; 1328
489.71198; 1409
490.20905; 1330
490.70404; 1308
491.20108; 1367
491.69601; 1262
492.19095; 1263
492.6879; 1393
493.18277; 1443
493.6817; 1351
494.17651; 1517
494.6713; 1473
495.16809; 1333
495.66284; 1472
496.15958; 1455
496.65427; 1418
497.14893; 1482
497.6456; 1363
498.14224; 1326
498.63681; 1568
499.13339; 1487
499.62793; 1453
500.12241; 1374
500.61893; 1390
501.11337; 1329
501.60779; 1307
502.10626; 1363
502.60062; 1240
503.09494; 1357
503.58926; 1362
504.08557; 1136
504.57983; 1170
505.07404; 1283
505.57028; 1369
506.0665; 1308
506.56064; 1373
507.05478; 1401
507.5509; 1383
508.04498; 1326
508.539; 1533
509.03302; 1444
509.52905; 1535
510.02505; 1562
510.51898; 1624
511.01288; 1732
511.50882; 1703
512.00269; 1816
512.49646; 1700
512.9903; 1816
513.48608; 1728
513.98187; 1824
514.47559; 2016
514.9693; 2059
515.46295; 2115
515.9566; 2266
516.45227; 2244
516.9458; 2681
517.44141; 2673
517.93494; 2670
518.42847; 3131
518.92194; 3221
519.41742; 3369
519.91083; 3562
520.40424; 3622
520.89764; 3623
521.39301; 3676
521.88635; 3791
522.37964; 3703
522.87494; 3600
523.36816; 3195
523.86139; 3200
524.35455; 3161
524.84973; 3032
525.3429; 2810
525.836; 2616
526.32904; 2455
526.82214; 2360
527.31512; 2236
527.81018; 2255
528.30316; 2118
528.79816; 2056
529.29108; 2066
529.78394; 2101
530.27679; 1770
530.76965; 1897
531.26245; 1862
531.75525; 1734
532.25006; 1670
532.74274; 1696
533.23547; 1635
533.72815; 1601
534.22083; 1600
534.71344; 1492
535.20605; 1571
535.70062; 1514
536.19318; 1565
536.68573; 1434
537.17822; 1529
537.67065; 1403
538.16309; 1492
538.65552; 1492
539.14996; 1444
539.64227; 1408
540.13464; 1474
540.62695; 1394
541.1192; 1375
541.61145; 1283
542.10571; 1450
542.5979; 1320
543.09009; 1373
543.58228; 1339
544.07434; 1328
544.56445; 1223
545.05652; 1260
545.5506; 1311
546.0426; 1230
546.53461; 1255
547.02655; 1278
547.51849; 1162
548.01038; 1109
548.50226; 1199
548.99615; 1178
549.48596; 1160
549.97772; 1190
550.46954; 1129
550.9613; 1136
